Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
Ritzbury Chocolate Fingers 200g,Perfectly packed and chocolates were not melted 🥳,Perfectly packed and chocolates were not melted partying face,perfectly packed and chocolates were not melted partying face,"['perfectly', 'packed', 'chocolates', 'melted', 'partying', 'face']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,safely packing... chocolate were not melted ... thank daraz and seller ...,safely packing... chocolate were not melted ... thank daraz and seller ...,safely packing chocolate were not melted  thank daraz and seller ,"['safely', 'packing', 'chocolate', 'melted', 'thank', 'daraz', 'seller']","['packaging', 'customer service']",0,0,0,1,0,0,1
Ritzbury Chocolate Fingers 200g,Product is missing 😡,Product is missing pouting face,product is missing pouting face,"['product', 'missing', 'pouting', 'face']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,I ate chocolate fingers.😋😊 thank you for delivery.🙏👍,I ate chocolate fingers.face savoring foodsmiling face with smiling eyes thank you for delivery.folded handsthumbs up,i ate chocolate fingersface savoring foodsmiling face with smiling eyes thank you for deliveryfolded handsthumbs up,"['ate', 'chocolate', 'fingersface', 'savoring', 'foodsmiling', 'face', 'smiling', 'eyes', 'thank', 'deliveryfolded', 'handsthumbs']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,Not at all satisfied with delivery schedule. These are provisions that should be delivered within two days maximum.,Not at all satisfied with delivery schedule. These are provisions that should be delivered within two days maximum.,not at all satisfied with delivery schedule these are provisions that should be delivered within two days maximum,"['satisfied', 'delivery', 'schedule', 'provisions', 'delivered', 'within', 'two', 'days', 'maximum']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,Lot of them are Damaged.,Lot of them are Damaged.,lot of them are damaged,"['lot', 'damaged']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,Product is good. Daraz delivery also very satisfied. ,Product is good. Daraz delivery also very satisfied. ,product is good daraz delivery also very satisfied ,"['product', 'good', 'daraz', 'delivery', 'also', 'satisfied']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,Delivered within a day. Extremely satisfied,Delivered within a day. Extremely satisfied,delivered within a day extremely satisfied,"['delivered', 'within', 'day', 'extremely', 'satisfied']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,Nicely packed and delivered on time. Thank you!,Nicely packed and delivered on time. Thank you!,nicely packed and delivered on time thank you,"['nicely', 'packed', 'delivered', 'time', 'thank']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,"Awesome, Nicely Packed and Very Fast Delivery","Awesome, Nicely Packed and Very Fast Delivery",awesome nicely packed and very fast delivery,"['awesome', 'nicely', 'packed', 'fast', 'delivery']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,Got My Oder with 24 hrs. Awesome Service,Got My Oder with 24 hrs. Awesome Service,got my oder with 24 hrs awesome service,"['got', 'oder', '24', 'hrs', 'awesome', 'service']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,product was good. shipping was slow..,product was good. shipping was slow..,product was good shipping was slow,"['product', 'good', 'shipping', 'slow']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Ritzbury Chocolate Fingers 200g,tnq daraz.. im so happy ,tnq daraz.. im so happy ,tnq daraz im so happy ,"['tnq', 'daraz', 'im', 'happy']",['packaging'],0,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,😍 Delicious!! ❤️ worth for money. ,smiling face with heart-eyes Delicious!! red heart worth for money. ,smiling face with hearteyes delicious red heart worth for money ,"['smiling', 'face', 'hearteyes', 'delicious', 'red', 'heart', 'worth', 'money']","['price', 'packaging']",1,0,0,1,0,0,0
Ritzbury Chocolate Fingers 200g,Fast Delivery Coming With 4 Day Golden Hour Offers Good Product Good Packaging Highly Recommended Seller Is Highly Recommended,Fast Delivery Coming With 4 Day Golden Hour Offers Good Product Good Packaging Highly Recommended Seller Is Highly Recommended,fast delivery coming with 4 day golden hour offers good product good packaging highly recommended seller is highly recommended,"['fast', 'delivery', 'coming', '4', 'day', 'golden', 'hour', 'offers', 'good', 'product', 'good', 'packaging', 'highly', 'recommended', 'seller', 'highly', 'recommended']","['quality', 'delivery cost', 'packaging', 'customer service']",0,1,1,1,0,0,1
6Pcs Chocolate Gift Pack,A fungus 😕.. What is this man... ☹️ I ordered this as a gift to someone. I sent it directly to the address. I am very disappointed. waste of my money,A fungus confused face.. What is this man... frowning face I ordered this as a gift to someone. I sent it directly to the address. I am very disappointed. waste of my money,a fungus confused face what is this man frowning face i ordered this as a gift to someone i sent it directly to the address i am very disappointed waste of my money,"['fungus', 'confused', 'face', 'man', 'frowning', 'face', 'ordered', 'gift', 'someone', 'sent', 'directly', 'address', 'disappointed', 'waste', 'money']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
6Pcs Chocolate Gift Pack,Wow Nice one.🔥😀❤ original brand best saler well packed fast delivery tnx daraz ❤,Wow Nice one.firegrinning facered heart original brand best saler well packed fast delivery tnx daraz red heart,wow nice onefiregrinning facered heart original brand best saler well packed fast delivery tnx daraz red heart,"['wow', 'nice', 'onefiregrinning', 'facered', 'heart', 'original', 'brand', 'best', 'saler', 'well', 'packed', 'fast', 'delivery', 'tnx', 'daraz', 'red', 'heart']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
6Pcs Chocolate Gift Pack,Super Fast Delivery😍😍 Delivery Within 35 hours!! 😍😍 Thanks You so much Daraz!!,Super Fast Deliverysmiling face with heart-eyessmiling face with heart-eyes Delivery Within 35 hours!! smiling face with heart-eyessmiling face with heart-eyes Thanks You so much Daraz!!,super fast deliverysmiling face with hearteyessmiling face with hearteyes delivery within 35 hours smiling face with hearteyessmiling face with hearteyes thanks you so much daraz,"['super', 'fast', 'deliverysmiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'delivery', 'within', '35', 'hours', 'smiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'thanks', 'much', 'daraz']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,"I have just received my order,Thank you for sending me  chocolates during this lockdown! It was delicious and made my day😋 I was delighted with my purchase😍😍 ⭐⭐⭐ Original ⭐⭐⭐ products . It was a pleasure doing business with you,Thanks so much again ❤❤❤❤ Thank you Chocolyt and Daraz 🤗🤗Well packaging and High quality #ExcellentService  #HighlyRecomended👍","I have just received my order,Thank you for sending me  chocolates during this lockdown! It was delicious and made my dayface savoring food I was delighted with my purchasesmiling face with heart-eyessmiling face with heart-eyes starstarstar Original starstarstar products . It was a pleasure doing business with you,Thanks so much again red heartred heartred heartred heart Thank you Chocolyt and Daraz hugging facehugging faceWell packaging and High quality #ExcellentService  #HighlyRecomendedthumbs up",i have just received my orderthank you for sending me  chocolates during this lockdown it was delicious and made my dayface savoring food i was delighted with my purchasesmiling face with hearteyessmiling face with hearteyes starstarstar original starstarstar products  it was a pleasure doing business with youthanks so much again red heartred heartred heartred heart thank you chocolyt and daraz hugging facehugging facewell packaging and high quality excellentservice  highlyrecomendedthumbs up,"['received', 'orderthank', 'sending', 'chocolates', 'lockdown', 'delicious', 'made', 'dayface', 'savoring', 'food', 'delighted', 'purchasesmiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'starstarstar', 'original', 'starstarstar', 'products', 'pleasure', 'business', 'youthanks', 'much', 'red', 'heartred', 'heartred', 'heartred', 'heart', 'thank', 'chocolyt', 'daraz', 'hugging', 'facehugging', 'facewell', 'packaging', 'high', 'quality', 'excellentservice', 'highlyrecomendedthumbs']","['quality', 'packaging']",0,1,0,1,0,0,0
6Pcs Chocolate Gift Pack,Super fast delivery but i ddnt get the small basket... i would have given 5 stars if it is packed with the basket,Super fast delivery but i ddnt get the small basket... i would have given 5 stars if it is packed with the basket,super fast delivery but i ddnt get the small basket i would have given 5 stars if it is packed with the basket,"['super', 'fast', 'delivery', 'ddnt', 'get', 'small', 'basket', 'would', 'given', '5', 'stars', 'packed', 'basket']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,Safe delivery.....best performance of delivery😍,Safe delivery.....best performance of deliverysmiling face with heart-eyes,safe deliverybest performance of deliverysmiling face with hearteyes,"['safe', 'deliverybest', 'performance', 'deliverysmiling', 'face', 'hearteyes']","['quality', 'delivery cost', 'packaging', 'usability']",0,1,1,1,1,0,0
6Pcs Chocolate Gift Pack,Nice packing. quick delivery service. thank you seller. Good quality chocolates.,Nice packing. quick delivery service. thank you seller. Good quality chocolates.,nice packing quick delivery service thank you seller good quality chocolates,"['nice', 'packing', 'quick', 'delivery', 'service', 'thank', 'seller', 'good', 'quality', 'chocolates']","['quality', 'delivery cost', 'packaging', 'customer service']",0,1,1,1,0,0,1
6Pcs Chocolate Gift Pack,Actually this item is very good and superb and very delicious.no any false scams,Actually this item is very good and superb and very delicious.no any false scams,actually this item is very good and superb and very deliciousno any false scams,"['actually', 'item', 'good', 'superb', 'deliciousno', 'false', 'scams']","['quality', 'packaging']",0,1,0,1,0,0,0
6Pcs Chocolate Gift Pack,There are all 06 chocolates as mentioned.Good quality and delicious .👍 They were packed well and fast delivery.,There are all 06 chocolates as mentioned.Good quality and delicious .thumbs up They were packed well and fast delivery.,there are all 06 chocolates as mentionedgood quality and delicious thumbs up they were packed well and fast delivery,"['06', 'chocolates', 'mentionedgood', 'quality', 'delicious', 'thumbs', 'packed', 'well', 'fast', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,"Received on time , good service However price are high . Just 6 pc for 1750/- 🙄 Anyway enjoyed it 👍🏼","Received on time , good service However price are high . Just 6 pc for 1750/- face with rolling eyes Anyway enjoyed it thumbs up",received on time  good service however price are high  just 6 pc for 1750/ face with rolling eyes anyway enjoyed it thumbs up,"['received', 'time', 'good', 'service', 'however', 'price', 'high', '6', 'pc', '1750/', 'face', 'rolling', 'eyes', 'anyway', 'enjoyed', 'thumbs']","['price', 'quality', 'delivery cost', 'packaging']",1,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,very good pack also nice. dairy milk chocolate was melted. but good lovely pack ❤️,very good pack also nice. dairy milk chocolate was melted. but good lovely pack red heart,very good pack also nice dairy milk chocolate was melted but good lovely pack red heart,"['good', 'pack', 'also', 'nice', 'dairy', 'milk', 'chocolate', 'melted', 'good', 'lovely', 'pack', 'red', 'heart']","['quality', 'packaging']",0,1,0,1,0,0,0
6Pcs Chocolate Gift Pack,Fast delivery and all items were included in the pack as described above.,Fast delivery and all items were included in the pack as described above.,fast delivery and all items were included in the pack as described above,"['fast', 'delivery', 'items', 'included', 'pack', 'described']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
6Pcs Chocolate Gift Pack,nice packing ! fast delivery.. thank you chocolyte! ❤️❤️,nice packing ! fast delivery.. thank you chocolyte! red heartred heart,nice packing  fast delivery thank you chocolyte red heartred heart,"['nice', 'packing', 'fast', 'delivery', 'thank', 'chocolyte', 'red', 'heartred', 'heart']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
6Pcs Chocolate Gift Pack,Quality products 👌👌 Fast delivery.. Thank u Darazz,Quality products OK handOK hand Fast delivery.. Thank u Darazz,quality products ok handok hand fast delivery thank u darazz,"['quality', 'products', 'ok', 'handok', 'hand', 'fast', 'delivery', 'thank', 'u', 'darazz']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,"good product,fast delivery 👍🏻 I'm really happy ☺️","good product,fast delivery thumbs up I'm really happy smiling face",good productfast delivery thumbs up im really happy smiling face,"['good', 'productfast', 'delivery', 'thumbs', 'im', 'really', 'happy', 'smiling', 'face']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
6Pcs Chocolate Gift Pack,Great service. Got my bundle just as I requested. Really worth the price. Arrived on time. Will definitely shop again at chocolyt. ❤️❤️,Great service. Got my bundle just as I requested. Really worth the price. Arrived on time. Will definitely shop again at chocolyt. red heartred heart,great service got my bundle just as i requested really worth the price arrived on time will definitely shop again at chocolyt red heartred heart,"['great', 'service', 'got', 'bundle', 'requested', 'really', 'worth', 'price', 'arrived', 'time', 'definitely', 'shop', 'chocolyt', 'red', 'heartred', 'heart']","['price', 'delivery cost', 'packaging']",1,0,1,1,0,0,0
Good Quality Toren White Chocolate 55g,"Good quality ""Toren Classic Milky Compound Chocolate"" made in Turkey, safely packed and delivered within 4 days.","Good quality ""Toren Classic Milky Compound Chocolate"" made in Turkey, safely packed and delivered within 4 days.",good quality toren classic milky compound chocolate made in turkey safely packed and delivered within 4 days,"['good', 'quality', 'toren', 'classic', 'milky', 'compound', 'chocolate', 'made', 'turkey', 'safely', 'packed', 'delivered', 'within', '4', 'days']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,"Best service. Everything is ok. Expiry dates, marked price, packing and delivery all fine. Thank you for the offers!","Best service. Everything is ok. Expiry dates, marked price, packing and delivery all fine. Thank you for the offers!",best service everything is ok expiry dates marked price packing and delivery all fine thank you for the offers,"['best', 'service', 'everything', 'ok', 'expiry', 'dates', 'marked', 'price', 'packing', 'delivery', 'fine', 'thank', 'offers']","['price', 'delivery cost', 'packaging']",1,0,1,1,0,0,0
Good Quality Toren White Chocolate 55g,nothing to tell very very best quality,nothing to tell very very best quality,nothing to tell very very best quality,"['nothing', 'tell', 'best', 'quality']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Taste not good. Only the taste of sugar. Horrible.,Taste not good. Only the taste of sugar. Horrible.,taste not good only the taste of sugar horrible,"['taste', 'good', 'taste', 'sugar', 'horrible']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Good taste.. 👍 thnx for the offer,Good taste.. thumbs up thnx for the offer,good taste thumbs up thnx for the offer,"['good', 'taste', 'thumbs', 'thnx', 'offer']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,very delicious 😋🤤,very delicious face savoring fooddrooling face,very delicious face savoring fooddrooling face,"['delicious', 'face', 'savoring', 'fooddrooling', 'face']",['packaging'],0,0,0,1,0,0,0
Good Quality Toren White Chocolate 55g,nice taste love it,nice taste love it,nice taste love it,"['nice', 'taste', 'love']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Good . but not this price is discount price. becouse some shops can I buy this one 250/=,Good . but not this price is discount price. becouse some shops can I buy this one 250/=,good  but not this price is discount price becouse some shops can i buy this one 250/,"['good', 'price', 'discount', 'price', 'becouse', 'shops', 'buy', 'one', '250/']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,"well packed, fast and best delivery, highly recommended thank you for the service","well packed, fast and best delivery, highly recommended thank you for the service",well packed fast and best delivery highly recommended thank you for the service,"['well', 'packed', 'fast', 'best', 'delivery', 'highly', 'recommended', 'thank', 'service']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Good Quality Toren White Chocolate 55g,"item as described, good quality chocolate. delivery got delayed little ","item as described, good quality chocolate. delivery got delayed little ",item as described good quality chocolate delivery got delayed little ,"['item', 'described', 'good', 'quality', 'chocolate', 'delivery', 'got', 'delayed', 'little']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Good Quality Toren White Chocolate 55g,"Really good quality chocolate, worth the price, highly recommended! ","Really good quality chocolate, worth the price, highly recommended! ",really good quality chocolate worth the price highly recommended ,"['really', 'good', 'quality', 'chocolate', 'worth', 'price', 'highly', 'recommended']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Quality Product. Fast Delivery. Thank you ❤️ Nice Product 🔥,Quality Product. Fast Delivery. Thank you red heart Nice Product fire,quality product fast delivery thank you red heart nice product fire,"['quality', 'product', 'fast', 'delivery', 'thank', 'red', 'heart', 'nice', 'product', 'fire']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Good Quality Toren White Chocolate 55g,superb product ..small but has premium quality.,superb product ..small but has premium quality.,superb product small but has premium quality,"['superb', 'product', 'small', 'premium', 'quality']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,too late to receive almost 10 days take to arrive ,too late to receive almost 10 days take to arrive ,too late to receive almost 10 days take to arrive ,"['late', 'receive', 'almost', '10', 'days', 'take', 'arrive']",['packaging'],0,0,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Quality Products.Very satisfied with the purchase ,Quality Products.Very satisfied with the purchase ,quality productsvery satisfied with the purchase ,"['quality', 'productsvery', 'satisfied', 'purchase']","['quality', 'packaging']",0,1,0,1,0,0,0
Good Quality Toren White Chocolate 55g,Happy with seller and my favourite chocolate ,Happy with seller and my favourite chocolate ,happy with seller and my favourite chocolate ,"['happy', 'seller', 'favourite', 'chocolate']","['packaging', 'customer service']",0,0,0,1,0,0,1
Good Quality Toren White Chocolate 55g,"fast delivery ,quality products❤️thank you❤️","fast delivery ,quality productsred heartthank youred heart",fast delivery quality productsred heartthank youred heart,"['fast', 'delivery', 'quality', 'productsred', 'heartthank', 'youred', 'heart']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Delicious Chocolate Toffees-10Pcs,We got our package yesterday. Super & Fast service. Highly recommended to buy. It tasted so good. 💗😍,We got our package yesterday. Super & Fast service. Highly recommended to buy. It tasted so good. growing heartsmiling face with heart-eyes,we got our package yesterday super  fast service highly recommended to buy it tasted so good growing heartsmiling face with hearteyes,"['got', 'package', 'yesterday', 'super', 'fast', 'service', 'highly', 'recommended', 'buy', 'tasted', 'good', 'growing', 'heartsmiling', 'face', 'hearteyes']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,poor quality this is verry old stock and i am realy disappointed.,poor quality this is verry old stock and i am realy disappointed.,poor quality this is verry old stock and i am realy disappointed,"['poor', 'quality', 'verry', 'old', 'stock', 'realy', 'disappointed']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,its really tasty ❤️,its really tasty red heart,its really tasty red heart,"['really', 'tasty', 'red', 'heart']",['packaging'],0,0,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,good product.thanks,good product.thanks,good productthanks,"['good', 'productthanks']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,Very tasty,Very tasty,very tasty,['tasty'],['packaging'],0,0,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,well received. seems good. didn't taste yet. but looks good,well received. seems good. didn't taste yet. but looks good,well received seems good didnt taste yet but looks good,"['well', 'received', 'seems', 'good', 'didnt', 'taste', 'yet', 'looks', 'good']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,This image is highly misleading and do not recomand this as all toffees were cheap and did not taste any different from one another :(,This image is highly misleading and do not recomand this as all toffees were cheap and did not taste any different from one another :(,this image is highly misleading and do not recomand this as all toffees were cheap and did not taste any different from one another ,"['image', 'highly', 'misleading', 'recomand', 'toffees', 'cheap', 'taste', 'different', 'one', 'another']","['price', 'packaging']",1,0,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,super qulity product. hightly recommend this product..😍😍😍❤️,super qulity product. hightly recommend this product..smiling face with heart-eyessmiling face with heart-eyessmiling face with heart-eyesred heart,super qulity product hightly recommend this productsmiling face with hearteyessmiling face with hearteyessmiling face with hearteyesred heart,"['super', 'qulity', 'product', 'hightly', 'recommend', 'productsmiling', 'face', 'hearteyessmiling', 'face', 'hearteyessmiling', 'face', 'hearteyesred', 'heart']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,Chocolate quality is poor. I'm really disappointed. ,Chocolate quality is poor. I'm really disappointed. ,chocolate quality is poor im really disappointed ,"['chocolate', 'quality', 'poor', 'im', 'really', 'disappointed']","['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,Fast delivery and good taste 😍,Fast delivery and good taste smiling face with heart-eyes,fast delivery and good taste smiling face with hearteyes,"['fast', 'delivery', 'good', 'taste', 'smiling', 'face', 'hearteyes']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Delicious Chocolate Toffees-10Pcs,fast delivery ..Thank you ,fast delivery ..Thank you ,fast delivery thank you ,"['fast', 'delivery', 'thank']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Delicious Chocolate Toffees-10Pcs,"Well, but it had melted.","Well, but it had melted.",well but it had melted,"['well', 'melted']",['packaging'],0,0,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,Not very good ,Not very good ,not very good ,['good'],"['quality', 'packaging']",0,1,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,"Its great delicious ,","Its great delicious ,",its great delicious ,"['great', 'delicious']",['packaging'],0,0,0,1,0,0,0
Delicious Chocolate Toffees-10Pcs,good service and taste of chocolate is good. Recommended,good service and taste of chocolate is good. Recommended,good service and taste of chocolate is good recommended,"['good', 'service', 'taste', 'chocolate', 'good', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,Take it without fear. 💯 Reccomend this seller was well packed. There's no damage. All new days. The Odar i dropped last afternoon. Delivery at home this morning. Great speed delivery. I had one more. Tanz Choco More 🥰,Take it without fear. hundred points Reccomend this seller was well packed. There's no damage. All new days. The Odar i dropped last afternoon. Delivery at home this morning. Great speed delivery. I had one more. Tanz Choco More smiling face with hearts,take it without fear hundred points reccomend this seller was well packed theres no damage all new days the odar i dropped last afternoon delivery at home this morning great speed delivery i had one more tanz choco more smiling face with hearts,"['take', 'without', 'fear', 'hundred', 'points', 'reccomend', 'seller', 'well', 'packed', 'theres', 'damage', 'new', 'days', 'odar', 'dropped', 'last', 'afternoon', 'delivery', 'home', 'morning', 'great', 'speed', 'delivery', 'one', 'tanz', 'choco', 'smiling', 'face', 'hearts']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,"Packed well, price is bit outrageous since the marked price is 5 INR per piece. Other than that okay.","Packed well, price is bit outrageous since the marked price is 5 INR per piece. Other than that okay.",packed well price is bit outrageous since the marked price is 5 inr per piece other than that okay,"['packed', 'well', 'price', 'bit', 'outrageous', 'since', 'marked', 'price', '5', 'inr', 'per', 'piece', 'okay']","['price', 'packaging']",1,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,"Well, where I was disappointed is the price. The each is for INR. 5 According to that, the set price is really high. But the quality is good.","Well, where I was disappointed is the price. The each is for INR. 5 According to that, the set price is really high. But the quality is good.",well where i was disappointed is the price the each is for inr 5 according to that the set price is really high but the quality is good,"['well', 'disappointed', 'price', 'inr', '5', 'according', 'set', 'price', 'really', 'high', 'quality', 'good']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,"Did not receive this order at all, this is cheating and totally not as what is advertised or promised ","Did not receive this order at all, this is cheating and totally not as what is advertised or promised ",did not receive this order at all this is cheating and totally not as what is advertised or promised ,"['receive', 'order', 'cheating', 'totally', 'advertised', 'promised']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,They were half the size of the picture. Pretty disappointed. Not worth the price at all.,They were half the size of the picture. Pretty disappointed. Not worth the price at all.,they were half the size of the picture pretty disappointed not worth the price at all,"['half', 'size', 'picture', 'pretty', 'disappointed', 'worth', 'price']","['price', 'packaging']",1,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,"Very tiny little pics doesn't match the image, it is tasty tho.","Very tiny little pics doesn't match the image, it is tasty tho.",very tiny little pics doesnt match the image it is tasty tho,"['tiny', 'little', 'pics', 'doesnt', 'match', 'image', 'tasty', 'tho']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,this prodect very small and very mini this prodect fake prodect ,this prodect very small and very mini this prodect fake prodect ,this prodect very small and very mini this prodect fake prodect ,"['prodect', 'small', 'mini', 'prodect', 'fake', 'prodect']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,it's not dairy milk chocolate. it's not original brand 😪😡😡,it's not dairy milk chocolate. it's not original brand sleepy facepouting facepouting face,its not dairy milk chocolate its not original brand sleepy facepouting facepouting face,"['dairy', 'milk', 'chocolate', 'original', 'brand', 'sleepy', 'facepouting', 'facepouting', 'face']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,NO ONE BUY THIS PRODUCT IT IS A HUGE LOSS TO BUY ,NO ONE BUY THIS PRODUCT IT IS A HUGE LOSS TO BUY ,no one buy this product it is a huge loss to buy ,"['one', 'buy', 'product', 'huge', 'loss', 'buy']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,It was packed well. Thank you daraz😊,It was packed well. Thank you darazsmiling face with smiling eyes,it was packed well thank you darazsmiling face with smiling eyes,"['packed', 'well', 'thank', 'darazsmiling', 'face', 'smiling', 'eyes']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,Very good service super product ,Very good service super product ,very good service super product ,"['good', 'service', 'super', 'product']","['quality', 'packaging']",0,1,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,very small pieces very badly ,very small pieces very badly ,very small pieces very badly ,"['small', 'pieces', 'badly']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,very small pieces I am very sad,very small pieces I am very sad,very small pieces i am very sad,"['small', 'pieces', 'sad']",['packaging'],0,0,0,1,0,0,0
Cadbury Dairy Milk Chocolate Mini Bar 6.6g x 10Pcs,recommended 🙂good job 💯 good packing,recommended slightly smiling facegood job hundred points good packing,recommended slightly smiling facegood job hundred points good packing,"['recommended', 'slightly', 'smiling', 'facegood', 'job', 'hundred', 'points', 'good', 'packing']","['quality', 'packaging']",0,1,0,1,0,0,0
Kitkat mickey chocolate (limited edition),Not worth for the money at all. Size of this is smaller than a 5 rupees chocolate. Please don't ever buy anything from this seller.,Not worth for the money at all. Size of this is smaller than a 5 rupees chocolate. Please don't ever buy anything from this seller.,not worth for the money at all size of this is smaller than a 5 rupees chocolate please dont ever buy anything from this seller,"['worth', 'money', 'size', 'smaller', '5', 'rupees', 'chocolate', 'please', 'dont', 'ever', 'buy', 'anything', 'seller']","['price', 'packaging', 'customer service']",1,0,0,1,0,0,1
Kitkat mickey chocolate (limited edition),fast delivery hppy with seller,fast delivery hppy with seller,fast delivery hppy with seller,"['fast', 'delivery', 'hppy', 'seller']","['delivery cost', 'packaging', 'customer service']",0,0,1,1,0,0,1
Kitkat mickey chocolate (limited edition),It's not an original kitkat taste. It's in the limited edition. There's a milo mix taste here.,It's not an original kitkat taste. It's in the limited edition. There's a milo mix taste here.,its not an original kitkat taste its in the limited edition theres a milo mix taste here,"['original', 'kitkat', 'taste', 'limited', 'edition', 'theres', 'milo', 'mix', 'taste']",['packaging'],0,0,0,1,0,0,0
